Time_created,Tweet,Processed_Tweets,Tweets_Adjectives,Tweets_Sentiments
2022-01-23 23:58:22+00:00,b'RT @jackofnbr: \xf0\x9f\xa7\xbfNFT Giveaway\xf0\x9f\xa7\xbf\n \n@DivineAssembly is giving away 1 NFT\xf0\x9f\x92\x8e\n \n\xe2\x9c\xa84K Art made by Louis-Vuitton designers\xe2\x9c\xa8\n \nThey just announced a co\xe2\x80\xa6',giving away art made announced,,giving away art made announced
2022-01-23 23:58:22+00:00,"b'RT @TASCOFC: Free #NFT giveaway \xf0\x9f\x8e\x89\n\nDrop your $ETH address, Follow &amp; RT \n\n#NFTGiveaway #NFTs #NFTCommunity https://t.co/4yYq4k8gWR'",free giveaway address follow amp,free,free giveaway address follow amp
2022-01-23 23:58:22+00:00,b'https://t.co/vLFTrZIGUY join our AMA in a couple minutes!\n\n#nft #crypto #p2e #NFTMusic #NFTMarketplace',join couple minutes,,join couple minute
2022-01-23 23:58:22+00:00,b'RT @NakedPixelPunks: Who of you is watching @NFL Playoff games?\n\n#nfl #nft #NFLPlayoffs #nakedpixelpunks #nftcollection https://t.co/T8ExWa\xe2\x80\xa6',watching playoff games,,watching playoff game
2022-01-23 23:58:21+00:00,b'RT @MagicEden_NFT: .@Ruggedratss  are the newest rats in the Solana ecosystem!  \xf0\x9f\x90\x80 !\n\nA multi utility NFT project with a unique and engaging\xe2\x80\xa6',newest rats utility project unique,,newest rat utility project unique
2022-01-23 23:58:21+00:00,"b'RT @bapesclan: Now is your time. This will be the earliest you\xe2\x80\x99ve ever been for a blue chip. Multi billion dollar team, do not miss your ch\xe2\x80\xa6'",time earliest ever blue chip billion dollar team miss,blue,time earliest ever blue chip billion dollar team miss
2022-01-23 23:58:21+00:00,b'RT @PowerPixelNFTs: #NFTGiveaway\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 Lucky Lion Club Giveaway\xf0\x9f\xa6\x81\n\nProbably one of the cleanest 8K NFT ever made \xf0\x9f\x94\xa5\nCrafted by The Witcher 3D Art\xe2\x80\xa6',lucky lion club one ever made,lucky,lucky lion club one ever made
2022-01-23 23:58:21+00:00,b'@ReverseFlashTV @rtsmallstreams @kate_wilson6 @TheBeardedYetii @BlazedRTs @sme_rt @PromoteAMGamers @SupStreamers @promo_streams @StreamersRT1 Happy New Year\xc2\xa0\nFine Art in musical Form !\xc2\xa0\nSupport Art !\xc2\xa0\nMusic Releases :\xc2\xa0\nhttps://t.co/M1bz6P32au\n\nhttps://t.co/9qIq6AdRjB\xc2\xa0\n\nYouTube :\xc2\xa0\nhttps://t.co/sbbTjeZG5O\n\nNFT :\xc2\xa0https://t.co/KKQC5Tv7hr',happy new art musical form art releases,happy new musical,happy new art musical form art release
2022-01-23 23:58:21+00:00,"b'RT @Bang_Garr: || 150 USD || 2,1 JUTA IDR || \n|| one winner || Garangan 01 ||\n\nRetweet, follow me and\n\nFollow: @Block_Monsters\n\nWinner will\xe2\x80\xa6'",one winner follow,,one winner follow
2022-01-23 23:58:21+00:00,b'RT @PixelYacht: First 200 people who Follow + RT will be accepted into our club immediately \xf0\x9f\xa6\x8d\n\n#NFT #NFTs #NFTCommunity #NFTGiveaway #NFTGi\xe2\x80\xa6',first people follow accepted club immediately,,first people follow accepted club immediately
2022-01-23 23:58:21+00:00,"b'RT @NFT1nsight: 1/ When a newbie looks at an NFT, the immediate value can be difficult to determine. How is a bunch of pixels selling for t\xe2\x80\xa6'",looks immediate value difficult determine bunch selling,difficult determine,look immediate value difficult determine bunch selling
2022-01-23 23:58:21+00:00,b'RT @roukair: How i sleep at nite not knowin wat da fuck an nft is https://t.co/TepygeXF9L',sleep fuck,sleep,sleep fuck
2022-01-23 23:58:21+00:00,"b""@nonengst96 @NFT_xyZ POISON IVY team\n\ndusk.dusk.plant | gameplay \n\nDon't forget to SUBSCRIBE and smash the LIKE button for more videos. Thank you\xe2\x9d\xa4\xef\xb8\x8f #axieinfinity\n\nhttps://t.co/q965VVA09B""",'' poison ivy forget subscribe smash like button thank,subscribe,'' poison ivy forget subscribe smash like button thank
2022-01-23 23:58:21+00:00,b'new astrokidd 85 now floatin! https://t.co/d1efm7mvXn #NFT #nfts #NFTartist #nftart #NFTCommumity #nftcollector #nftcollectors',,,
2022-01-23 23:58:21+00:00,b'RT @SolaBots: The @DIRTBOXLAND  project has implemented our @solabots holder verification bot in their discord server! \n\nGo pick up a Dirtb\xe2\x80\xa6',project implemented holder verification discord pick,,project implemented holder verification discord pick
2022-01-23 23:58:21+00:00,b'RT @MrsunNFT: Drop your ETH address. Randomly drop NFT  \xe2\x9c\xa8            \n\n\xe2\x9c\x85 Just Retweet + Follow',drop address randomly drop follow,,drop address randomly drop follow
2022-01-23 23:58:21+00:00,b'RT @MonkeyPromos: \xf0\x9f\x8e\x82 SQUIGGLES WL GIVEAWAY \xf0\x9f\x8e\x82\n\nTo enter \n- Follow me with \xf0\x9f\x94\x94 \n- RT &amp; like this \n- Tag 2 friends \n\nWinner picked in 48 Hours\n#N\xe2\x80\xa6',giveaway enter follow amp like tag friends picked,follow,giveaway enter follow amp like tag friend picked
2022-01-23 23:58:21+00:00,b'RT @azrecz: \xf0\x9f\x91\x91GUYS Whitelist registration is OPEN!\xf0\x9f\x91\x91\n\n\xf0\x9f\x9a\x80We are glad to announce that Whitelist registration form is now available https://t.co\xe2\x80\xa6',registration open glad announce registration form available,open available,registration open glad announce registration form available
2022-01-23 23:58:20+00:00,b'RT @NemesisChildren: \xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8aNFT GIVEAWAY\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x8a \n\nRULES:\n* FOLLOW US\n* TAG 3 FRIENDS IN THIS POST\n* RE-TWEET THIS PHOTO\n* JOIN DISCORD: https://t.c\xe2\x80\xa6',follow tag friends join discord,,follow tag friend join discord
2022-01-23 23:58:20+00:00,"b""RT @PCP_Club: 30 people have already won another 20 still have a chance to win!!!   FREE NFT GIVEAWAY, 20 WINNER'S LEFT  FOR  NEXT HOURS!\nJ\xe2\x80\xa6""",'' people already another still chance win free giveaway winner left next hours '',win free next,'' people already another still chance win free giveaway winner left next hour ``
2022-01-23 23:58:20+00:00,b'RT @Worldwide_WEB3: Who is gassed about tonight\xe2\x80\x99s item quest\xe2\x81\x89\xef\xb8\x8f\n\nWin one of our rare NFT items! \n\nRetweet &amp; comment. https://t.co/mFrpp8f7ww',gassed item one rare items amp comment,gassed rare amp,gassed item one rare item amp comment
2022-01-23 23:58:20+00:00,b'RT @solbucksbrewclb: @MagicEden_NFT Gm ser! Here is your coffee \xe2\x98\x95',gm coffee,,gm coffee
2022-01-23 23:58:20+00:00,b'RT @ConcreteXCrypto: \xf0\x9f\x8e\x81#NFTGIVEAWAY\xf0\x9f\x8e\x81\n\n\xf0\x9f\x8f\x861 Winner\xf0\x9f\x8f\x86\n\n1 sick ape #NFT from @dezignerapez1 pictured below\n\n1\xe2\x83\xa3Follow @dezignerapez1 + @ConcreteXCr\xe2\x80\xa6',sick ape pictured,sick,sick ape pictured
2022-01-23 23:58:20+00:00,b'RT @ManwayCrypto: BAYC Holders are buying Gold-Diggers for the Metaverse\xf0\x9f\x92\x8e\xf0\x9f\x90\x92\n\nPublic sale: January 25th\xf0\x9f\x9a\x80\n\nFashioned by Dior Artist\xe2\x9c\xa8\n\nDiscord\xe2\x80\xa6',holders buying sale,,holder buying sale
2022-01-23 23:58:20+00:00,b'@dalefitz3 @Zesrii @raw_lifeDFFOO @bisping Actually you do. Physical art is one of one. Digital art cannot be one of one unless it\xe2\x80\x99s an NFT and is stored on the blockchain',actually physical art one one digital art one one unless stored,physical digital,actually physical art one one digital art one one unless stored
2022-01-23 23:58:20+00:00,"b'I was able to upgrade my nft to have flames in the back, fucking awesome https://t.co/fwZpZUh0jW'",able upgrade flames back awesome,able,able upgrade flame back awesome
2022-01-23 23:58:20+00:00,b'RT @cnft_giver: Giveaway Alert\xf0\x9f\x9a\xa8\n\nRules:\n\xe2\x9c\x85Retweet &amp; Like\n\xe2\x9c\x85Follow: @CardanoConvicts &amp; @cnft_giver\n \nWinner will be announced in 48 hours! \n#C\xe2\x80\xa6',giveaway amp amp announced hours,,giveaway amp amp announced hour
2022-01-23 23:58:20+00:00,b'One of my first 1000 followers will receive a free NFT \xf0\x9f\x91\x80 will show proof',first followers receive free show proof,first free,first follower receive free show proof
2022-01-23 23:58:20+00:00,b'RT @EreNfnbr: \xf0\x9f\x91\x91GUYS Whitelist registration is OPEN!\xf0\x9f\x91\x91\n\n\xf0\x9f\x9a\x80We are glad to announce that Whitelist registration form is now available https://t.\xe2\x80\xa6',registration open glad announce registration form available,open available,registration open glad announce registration form available
2022-01-23 23:58:20+00:00,"b""Others I'll be looking at. \n\n1. @ASAC_NFT (NEAR - 1/25)\n2. @catch_king (1/27)\n3. @bullsbearsNFT (1/31)""",'' others looking near '',,'' others looking near ``
2022-01-23 23:58:20+00:00,b'Invite your friend to Gecko in House NFT Project\n\nhttps://t.co/Iklatyo4Wm',friend house,,friend house
2022-01-23 23:58:20+00:00,"b'RT @MetaButt_NFT: \xf0\x9f\x8e\x81 4500 FOLLOWERS SPECIAL \xf0\x9f\x8e\x81\n\nCollab #NFTGiveaway \n\n1 winner gets 2 amazing nft\n\n-Follow @MetaButt_NFT &amp; @AperBroku \n-Rt,Li\xe2\x80\xa6'",followers special winner gets amazing amp,special winner amazing,follower special winner get amazing amp
2022-01-23 23:58:20+00:00,b'RT @strikebtw: MUTANT BANANAS APE CLUB GIVEAWAY! \xf0\x9f\xa5\xb3\n\nPrize\xf0\x9f\x8e\x81:  2x NFT to 2 lucky winner!\n\nTo enter\xe2\x9c\x85:\n1. Follow:  @MutantBananasAC \n2. Like &amp;\xe2\x80\xa6',ape club giveaway lucky winner follow like amp,lucky,ape club giveaway lucky winner follow like amp
2022-01-23 23:58:20+00:00,"b'RT @DinoDragons_NFT: FREE #NFT GIVEAWAY \n\nDrop your $ETH address, RT &amp; Follow https://t.co/wWzOoET6KY'",free giveaway address amp follow,free,free giveaway address amp follow
2022-01-23 23:58:20+00:00,b'RT @ShibinMeta: I will give someone someone who retweets &amp; follows me some $ETH/ a random NFT. GL \xf0\x9f\x92\x99',give someone someone amp follows random,,give someone someone amp follows random
2022-01-23 23:58:20+00:00,b'RT @CertLucas: \xf0\x9f\x8e\x82 SQUIGGLES WL GIVEAWAY \xf0\x9f\x8e\x82\n\nTo enter \n- Follow me with \xf0\x9f\x94\x94 \n- RT &amp; like this \n- Tag 3 friends \n\nWinner picked in 48 Hours\n#NFT\xe2\x80\xa6',giveaway enter follow amp like tag friends picked,follow,giveaway enter follow amp like tag friend picked
2022-01-23 23:58:20+00:00,"b""RT @ZukiNFT: In celebration of our Roadmap, pre-sale, and reveal we're giving away 3 free NFTs and 3 whitelist!\nHow to enter \xe2\xac\x87\xef\xb8\x8f\n\n1. Follow\xe2\x80\xa6""",'' celebration reveal giving away free enter '',free,'' celebration reveal giving away free enter ``
2022-01-23 23:58:20+00:00,b'@CryptoFinally why shadow banned? :/',shadow banned,,shadow banned
2022-01-23 23:58:19+00:00,b'RT @ConcreteXCrypto: \xf0\x9f\x8e\x81#NFTGIVEAWAY\xf0\x9f\x8e\x81\n\n\xf0\x9f\x8f\x861 Winner\xf0\x9f\x8f\x86\n\n1 sick ape #NFT from @dezignerapez1 pictured below\n\n1\xe2\x83\xa3Follow @dezignerapez1 + @ConcreteXCr\xe2\x80\xa6',sick ape pictured,sick,sick ape pictured
2022-01-23 23:58:19+00:00,"b'RT @thetakeo9999: The 4nd takeo #NFTGiveaway\xef\xbc\x9a\n\nI prepared 2000 #NFTs worth 200,000$\n\n\xe2\x9c\x85Follow @thetakeo9999 quote tweet  comment: ""Takeo #NF\xe2\x80\xa6'",prepared worth quote comment ``,prepared worth quote,prepared worth quote comment ``
2022-01-23 23:58:19+00:00,"b'RT @MemePadLaunch: INTRODUCING @DxSpotOfficial - $DXS \xf0\x9f\x96\xa5\n\nDx Spot is an AI application for trading on crypto exchanges, now available for us\xe2\x80\xa6'",introducing spot application trading exchanges available,available,introducing spot application trading exchange available
2022-01-23 23:58:19+00:00,b'Hawaiian shirts absolutely BUSSIN\n\n@0xApes_NFT picked up my 2nd one last night https://t.co/Y6fKrMFQc8',shirts absolutely picked one last night,last,shirt absolutely picked one last night
2022-01-23 23:58:19+00:00,"b'RT @PA8309: Hey PA fam, I havent done this yet. Can you help me by RT and following so we can get me above 100 followers, I want to connect\xe2\x80\xa6'",hey pa done yet help following get followers want,,hey pa done yet help following get follower want
2022-01-23 23:58:19+00:00,b'@DWszystkiego HEY WORLD!! NOW I WAS BORN... Finally\n#NFTGiveaway #NFTProject #WillSmithEH #WillSmith #maninblack @willsmith @makelismosbrand @garettnelson @Drop_Your_NFT_ @DropYourNFT \nhttps://t.co/DDkkRta6jT',hey world born,hey,hey world born
2022-01-23 23:58:19+00:00,b'RT @Pluxski: \xf0\x9f\xa6\x81LLC Giveaway\xf0\x9f\xa6\x81\n@Lucky_Lion_Club is giving away 1 Gorgeous NFT\n\nProbably one of the cleanest 8K NFT ever made\xf0\x9f\x94\xa5\nCrafted by The W\xe2\x80\xa6',giving away gorgeous one ever,gorgeous,giving away gorgeous one ever
2022-01-23 23:58:19+00:00,"b'RT @BunnyGirlNFT: \xf0\x9f\x9a\x80@Bunnygirlnft excited to announce launch Round 2 #Airdrops and #Giveaways \n\xf0\x9f\x92\xb0 Value: $ 500,000 Bunny Box NFT Girls\n\xf0\x9f\xa5\x87 Diam\xe2\x80\xa6'",excited announce launch round airdrops giveaways value box,excited,excited announce launch round airdrop giveaway value box
2022-01-23 23:58:19+00:00,"b'@WavePunks_NFT @DoodleBots_ Liked, Retweeted, and Following both of you with unbridled enthusiasm!\n@6NFT9 \n@9crypto2 \n@BTC21e6'",liked following unbridled enthusiasm,unbridled,liked following unbridled enthusiasm
2022-01-23 23:58:19+00:00,b'RT @CryptoAlchemi13: My King... @DegenApeClub \n#DegenApeClub #BSC #NFT #NFTs #BNB #NFTCommmunity #BSCGems #BinanceSmartChain https://t.co/i\xe2\x80\xa6',king,,king
2022-01-23 23:58:19+00:00,"b'RT @StivoxNFT: \xf0\x9f\x8e\x81 MEGA GIVEAWAY \xf0\x9f\x8e\x81\n\n\xf0\x9f\x8e\x89Win 5 Metapenguins NFT + 10 Whitelist spots\n\nTo Enter:\n1\xef\xb8\x8f\xe2\x83\xa3Follow @metapenguinsnft &amp; @StivoxNFT\n2\xef\xb8\x8f\xe2\x83\xa3\xe2\x9d\xa4\xef\xb8\x8f, RT\xe2\x80\xa6'",giveaway enter amp,,giveaway enter amp
2022-01-23 23:58:19+00:00,"b""RT @rjmark_verasity: Property rights protect the #NFTartists without which he/she can't make a living. That is why stopping #NFTartworks fr\xe2\x80\xa6""",'' property rights protect without make living stopping '',,'' property right protect without make living stopping ``
2022-01-23 23:58:19+00:00,"b""RT @Annkidofustv: Don't miss the launch of the avatar collection soon at https://t.co/ALcVwOPWXB , which I'm making together with my friend\xe2\x80\xa6""",'' miss launch collection soon making together '',,'' miss launch collection soon making together ``
2022-01-23 23:58:19+00:00,"b'RT @SpottieWiFi: IF U OWN ONE OR MORE ""I\'M SPOTTIE"" NFT\'S AND HAVE NOT CLAIMED UR FREE ""ALL TIME HIGH"" NFT(S) AT https://t.co/wfR7UFihCV DO\xe2\x80\xa6'",one `` '' claimed free `` time high '',free high,one `` `` claimed free `` time high ``
2022-01-23 23:58:19+00:00,"b'RT @metaversejoji: I\xe2\x80\x99ll send an NFT worth $1,250 in $ETH to someone who likes , retweets and follows. \n\n\xe2\x8f\xb012h'",send worth someone likes follows,,send worth someone like follows
2022-01-23 23:58:19+00:00,"b'tell me u got a plan B @oxywashere this cant be how your project starts. @SohoKidsNFT has a lot of potential, but you\xe2\x80\x99re losing a lot of people especially raffle winners who chilled thinking they had 3 days to get their NFT. Disappointed but stil hoping you do something about it https://t.co/piAOOEBNP6'",got plan cant project starts lot potential losing lot people especially winners chilled thinking days get disappointed hoping something,potential disappointed,got plan cant project start lot potential losing lot people especially winner chilled thinking day get disappointed hoping something
2022-01-23 23:58:19+00:00,"b""RT @VoltNFT: In celebration of our Roadmap, pre-sale, and reveal we're giving away 3 free NFTs\nand 3 whitelist\n\nHow to enter \xe2\xac\x87\xef\xb8\x8f\n\n1. Follow\xe2\x80\xa6""",'' celebration reveal giving away free enter '',free,'' celebration reveal giving away free enter ``
2022-01-23 23:58:19+00:00,"b""Looking for a more useful token? Invest now @aqarchain_io because $AQR is the key. \xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x92\xaf\n\nInvest in real estate like stocks and take part in the world's first decentralized marketplace for real estate #Nft's\n\xf0\x9f\x8c\x90https://t.co/obdXpChTqm\n#Metaverse #crypto #Bitcoin #Blockchain https://t.co/SpD1MkClH9""",'' looking useful token invest key real estate like stocks take part world first marketplace real estate,useful token key real marketplace real,'' looking useful token invest key real estate like stock take part world first marketplace real estate
2022-01-23 23:58:19+00:00,"b'RT @virtugranabr: #NFT #GIVEAWAY\nPrize Pool: x5 ""monKeystacks"" (5 Winners - 1 Random monKeystack each)\n1- Follow @Crypt0monKeys and @akuban\xe2\x80\xa6'",pool `` '' winners random follow,,pool `` `` winner random follow
2022-01-23 23:58:19+00:00,b'RT @roukair: How i sleep at nite not knowin wat da fuck an nft is https://t.co/TepygeXF9L',sleep fuck,sleep,sleep fuck
2022-01-23 23:58:19+00:00,"b'RT @DefiKingdoms: 1\xe2\x83\xa30\xe2\x83\xa30\xe2\x83\xa3,0\xe2\x83\xa30\xe2\x83\xa30\xe2\x83\xa3th Hero was just summoned into the Kingdom!\n\n\xf0\x9f\x92\x8e\xe2\x9a\x94\xef\xb8\x8f\xf0\x9f\x91\x91Welcome to Serendale\xf0\x9f\x91\x91\xe2\x9a\x94\xef\xb8\x8f\xf0\x9f\x92\x8e\n\n#NeverEnough #DeFiKingdoms #Hero\xe2\x80\xa6'",hero summoned kingdom,,hero summoned kingdom
2022-01-23 23:58:19+00:00,b'RT @ManwayCrypto: BAYC Holders are buying Gold-Diggers for the Metaverse\xf0\x9f\x92\x8e\xf0\x9f\x90\x92\n\nPublic sale: January 25th\xf0\x9f\x9a\x80\n\nFashioned by Dior Artist\xe2\x9c\xa8\n\nDiscord\xe2\x80\xa6',holders buying sale,,holder buying sale
2022-01-23 23:58:18+00:00,"b""That mind-f**king folks for advertising, to influence elections is the most important industrial activity in the USA shows how screwed we are. I can imagine the US producing imaginary military equipment - NFT tanks, etc. Folks here can't imagine what would happen without semis.""",'' king folks advertising influence elections important industrial activity shows screwed imagine us producing imaginary military equipment tanks folks imagine would happen without '',important industrial imagine imaginary military,'' king folk advertising influence election important industrial activity show screwed imagine u producing imaginary military equipment tank folk imagine would happen without ``
2022-01-23 23:58:18+00:00,b'RT @FearSplashy: \xf0\x9f\x83\x8f Ace Of Apes \xf0\x9f\x83\x8f \n#nftgiveaway #NFT #NFTs \n \n@aceofapes are starting to pick up some traction! They are innovators in the N\xe2\x80\xa6',ace starting pick innovators,pick,ace starting pick innovator
2022-01-23 23:58:18+00:00,b'RT @hunterdotgame: \xe2\x9a\xa1\xef\xb8\x8fFLASH DISCORD GIVEAWAY\xe2\x9a\xa1\xef\xb8\x8f\n\n\xf0\x9f\x8e\x895 WL &amp; ETH contest in Discord everyday!! \xf0\x9f\x8e\x89\n\nJoin Discord\xf0\x9f\x91\x87 to WIN: \nhttps://t.co/ZKKjWlilqM\xe2\x80\xa6',discord amp contest discord everyday win,,discord amp contest discord everyday win
2022-01-23 23:58:18+00:00,b'RT @cay25: \xf0\x9f\x91\x91GUYS Whitelist registration is OPEN!\xf0\x9f\x91\x91\n\n\xf0\x9f\x9a\x80We are glad to announce that Whitelist registration form is now available https://t.co/\xe2\x80\xa6',registration open glad announce registration form available,open available,registration open glad announce registration form available
2022-01-23 23:58:18+00:00,b'RT @rektrepublicc: NFT giveaway!\xf0\x9f\x8e\x81\n\n@MetaSaviors is giving away 10 Whitelist spots and 1 unique #NFT for their upcoming project.\n\nTo enter:\xe2\x80\xa6',giveaway giving away spots unique upcoming enter,spots unique upcoming,giveaway giving away spot unique upcoming enter
2022-01-23 23:58:18+00:00,b'@CoolMonkes Loving this community and project!! https://t.co/qZSFH03fLQ',loving community project,,loving community project
2022-01-23 23:58:18+00:00,b'RT @WanderingsNFT: The Wanderings have landed in the Big Apple \xf0\x9f\x8d\x8e Be sure to follow our journey as we prepare for our free mint on 1/31/22!\xe2\x80\xa6',wanderings landed big apple sure follow journey prepare free mint,big sure follow free,wandering landed big apple sure follow journey prepare free mint
2022-01-23 23:58:18+00:00,"b""RT @Grumpy_Pandaz: Do you know what makes us different from other NFTs? \xf0\x9f\x90\xbc\n\nIt's that we are not tied to any other crypto-currency but to ou\xe2\x80\xa6""",'' know makes us different tied '',different,'' know make u different tied ``
2022-01-23 23:58:18+00:00,"b'YAL READY \xf0\x9f\x86\x95\xef\xb8\x8f SNIPPET OUT\n[WHAT A XTAR\xe2\xad\x90 WANTS]\n100\xf0\x9f\xa4\x96 COMMENTS &amp; IL DROP IT NOW\n1ST 10 IF THEY GUESS WHAT THE \xf0\x9f\x86\x99\xef\xb8\x8f COMING NFT PROJECT, IL PUT U ON THE LIST SO CONTINUE TO WATCH, FULL MVID DROPS MIDNIGHT!!!! IM BOUT TO TAKE THIS \xf0\x9f\x8c\x8e OVA DNT RIDE THE \xf0\x9f\x8c\x8a GET YO ASS ON \xf0\x9f\x8f\x84\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n#NFT #music https://t.co/pUFgdQe1NG'",ready wants comments amp drop guess coming project put list continue watch full drops midnight bout take ova ride get ass music,ready amp list full ass,ready want comment amp drop guess coming project put list continue watch full drop midnight bout take ovum ride get as music
